,county,state,lat,long,TotalPop,total_votes20,votes20_Donald_Trump,votes20_Joe_Biden,percentage20_Donald_Trump,percentage20_Joe_Biden,cases,deaths,Men,Women,Hispanic,White,Black,Native,Asian,Pacific,Income,IncomePerCap,Poverty,Professional,Service,Office,Construction,Production,Drive,Carpool,Transit,Walk,OtherTransp,WorkAtHome,MeanCommute,Employed,PrivateWork,PublicWork,SelfEmployed,FamilyWork,Unemployment
2371,Red Lake,MN,47.87197525,-96.09561104,4017.0,2190.0,1450.0,689.0,0.662,0.315,90.0,2.0,2033.0,1984.0,3.5,92.6,0.3,1.4,0.3,0.0,52500.0,26988.0,9.4,30.4,13.6,25.3,13.2,17.6,82.2,9.2,0.2,3.2,0.4,4.8,22.2,2044.0,76.1,14.6,8.8,0.5,2.9
2372,Red River,TX,33.61886692,-95.04841765,12353.0,5800.0,4513.0,1244.0,0.778,0.214,202.0,17.0,5803.0,6550.0,7.3,73.1,17.6,0.2,0.0,0.0,35356.0,21177.0,16.5,26.5,18.7,20.1,14.5,20.3,83.0,8.2,0.0,2.8,1.8,4.2,30.7,4770.0,71.0,19.2,9.8,0.0,9.0
2373,Red River,LA,32.09530039,-93.34213308,8723.0,4132.0,2413.0,1644.0,0.584,0.39799999999999996,455.0,24.0,4192.0,4531.0,1.9,57.0,37.5,0.4,0.0,0.0,41510.0,25154.0,20.4,27.0,19.0,20.4,18.7,15.0,82.8,6.9,0.3,0.7,4.1,5.2,33.9,3366.0,76.0,20.1,3.9,0.0,4.7
2374,Red Willow,NE,40.17556879999999,-100.476998,10870.0,5452.0,4525.0,811.0,0.83,0.149,284.0,0.0,5552.0,5318.0,4.9,92.2,1.1,0.0,0.3,0.0,42882.0,25006.0,11.7,28.6,20.8,24.3,10.3,16.1,82.3,6.1,0.2,2.9,2.4,6.1,12.2,5598.0,72.8,16.1,10.9,0.3,4.9
2375,Redwood,MN,44.40555844,-95.25207021,15430.0,8290.0,5775.0,2358.0,0.6970000000000001,0.284,317.0,12.0,7819.0,7611.0,3.1,87.6,0.8,4.5,3.0,0.0,51871.0,27543.0,11.8,33.1,19.5,18.9,12.8,15.7,77.0,7.7,0.9,4.3,1.0,9.2,17.9,7533.0,75.8,11.8,12.1,0.3,3.0
2376,Reeves,TX,31.32323325,-103.69038959999999,14791.0,3683.0,2249.0,1394.0,0.611,0.37799999999999995,289.0,7.0,8938.0,5853.0,75.0,18.2,4.5,0.4,1.1,0.0,49390.0,18992.0,13.2,22.5,21.0,20.1,15.9,20.5,84.9,8.9,0.0,1.9,1.3,2.9,16.8,5140.0,70.3,25.9,3.8,0.0,8.0
2377,Refugio,TX,28.323897600000002,-97.15766311,7293.0,3366.0,2210.0,1108.0,0.657,0.32899999999999996,314.0,16.0,3617.0,3676.0,49.7,42.3,5.0,0.1,0.1,0.0,50338.0,23959.0,16.6,24.1,25.7,16.3,17.4,16.4,82.9,12.5,0.0,2.3,0.3,2.1,22.7,2961.0,74.8,14.8,10.4,0.0,7.9
2378,Reno,KS,37.95230263,-98.08607292,63360.0,27245.0,17948.0,8602.0,0.659,0.316,2308.0,18.0,31944.0,31416.0,9.1,84.7,2.7,0.5,0.5,0.0,47897.0,25267.0,14.0,31.4,19.1,23.5,10.6,15.4,82.4,9.1,0.3,2.5,2.4,3.4,17.5,29785.0,79.3,14.8,5.7,0.3,5.0
2379,Rensselaer,NY,42.71348136,-73.51089874,159800.0,65285.0,33371.0,30450.0,0.511,0.466,1124.0,42.0,78800.0,81000.0,4.6,83.9,5.9,0.0,2.5,0.0,63166.0,33067.0,12.6,39.9,16.8,24.4,8.3,10.6,80.7,8.4,3.0,3.7,0.8,3.4,24.4,80468.0,73.5,21.8,4.6,0.2,5.8
2380,Renville,MN,44.72836381,-94.94553734,14798.0,8115.0,5465.0,2497.0,0.6729999999999999,0.308,304.0,13.0,7535.0,7263.0,8.0,88.8,0.5,1.2,0.5,0.0,56721.0,31215.0,11.0,32.8,15.1,18.2,14.5,19.4,81.8,5.2,0.5,2.7,1.3,8.5,19.5,7443.0,77.8,12.1,10.0,0.2,2.7
2381,Renville,ND,48.71982533,-101.6603912,2543.0,1319.0,1065.0,220.0,0.807,0.16699999999999998,119.0,2.0,1241.0,1302.0,5.4,92.1,0.5,0.5,0.5,0.0,66023.0,30888.0,4.8,35.3,13.4,21.0,17.0,13.4,78.4,8.9,0.5,3.0,0.0,9.2,26.6,1212.0,68.3,15.8,15.6,0.3,0.9
2382,Republic,KS,39.82799632,-97.65036709,4705.0,2643.0,2172.0,420.0,0.8220000000000001,0.159,86.0,1.0,2290.0,2415.0,1.6,96.2,0.2,0.3,0.7,0.0,43489.0,27121.0,11.7,38.9,14.8,19.4,12.7,14.2,81.2,4.4,0.0,4.3,1.7,8.4,17.6,2390.0,71.4,15.6,12.6,0.4,2.6
2383,Reynolds,MO,37.36085952,-90.97009925,6361.0,3298.0,2733.0,529.0,0.8290000000000001,0.16,96.0,1.0,3245.0,3116.0,1.4,94.4,1.8,0.7,0.1,0.2,40265.0,21593.0,17.3,25.6,22.0,12.7,15.7,23.9,76.2,13.7,0.4,4.4,1.5,3.8,22.8,2527.0,74.9,18.8,6.3,0.0,7.6
2384,Rhea,TN,35.60536161,-84.93076643,32478.0,13608.0,11031.0,2363.0,0.8109999999999999,0.174,1168.0,21.0,16027.0,16451.0,4.6,91.0,2.2,0.1,0.4,0.0,39368.0,22031.0,21.9,26.4,18.6,19.6,12.1,23.3,79.9,14.0,0.0,1.9,0.7,3.5,22.7,13341.0,75.9,17.7,6.2,0.1,7.9
2385,Rice,KS,38.34616184,-98.19992118,9868.0,4230.0,3187.0,953.0,0.753,0.225,156.0,1.0,4983.0,4885.0,11.2,84.0,1.7,0.3,0.6,0.2,48333.0,23355.0,16.4,34.7,18.3,17.5,14.7,14.8,78.7,12.2,0.2,5.9,0.8,2.2,16.5,4760.0,77.5,16.2,6.1,0.3,6.5
2386,Rice,MN,44.3543376,-93.29658715,65251.0,35608.0,17463.0,17402.0,0.49,0.489,1783.0,12.0,33283.0,31968.0,7.9,83.6,4.7,0.4,2.2,0.0,63311.0,28603.0,11.5,35.6,17.2,20.6,9.7,16.9,73.0,7.8,0.5,3.5,1.7,13.5,22.7,34378.0,82.5,11.0,6.3,0.2,3.6
2387,Rich,UT,41.63137678,-111.2445105,2307.0,1320.0,1118.0,178.0,0.847,0.135,0.0,0.0,1114.0,1193.0,8.9,88.9,0.1,0.0,0.0,0.0,52917.0,19512.0,18.0,29.2,11.9,23.7,25.9,9.2,70.3,10.5,0.0,6.3,3.6,9.4,21.6,671.0,79.9,14.5,5.7,0.0,1.8
2388,Richardson,NE,40.1247415,-95.71755036,8045.0,4018.0,2981.0,981.0,0.742,0.244,135.0,2.0,4036.0,4009.0,1.9,92.5,0.2,1.8,0.2,0.0,46839.0,28109.0,16.3,33.5,16.8,16.1,15.1,18.5,83.2,9.8,0.0,1.8,1.0,4.3,18.6,3954.0,72.5,17.8,9.6,0.1,4.0
2389,Richland,IL,38.71240969,-88.08475366,15953.0,9343.0,7988.0,1355.0,0.855,0.145,355.0,18.0,7919.0,8034.0,1.7,95.6,0.4,0.3,0.7,0.0,46454.0,25262.0,15.0,28.6,16.8,21.0,10.4,23.2,82.6,11.8,0.4,1.7,0.9,2.6,19.2,7229.0,81.0,12.6,6.3,0.1,6.3
2390,Richland,MT,47.78668011,-104.5610786,11405.0,5789.0,4792.0,874.0,0.828,0.151,359.0,5.0,5795.0,5610.0,5.2,89.4,0.0,3.6,0.5,0.0,66572.0,33709.0,5.9,28.2,13.4,23.3,21.7,13.4,78.8,10.4,0.2,5.0,1.4,4.2,16.0,6013.0,79.9,11.5,8.5,0.1,2.6
2391,Richland,ND,46.26440649,-96.94852979,16333.0,7812.0,5072.0,2510.0,0.649,0.321,552.0,4.0,8434.0,7899.0,2.7,91.9,0.5,2.6,0.4,0.0,60551.0,29818.0,9.7,33.9,16.4,17.2,12.6,19.9,77.7,10.8,0.0,4.2,1.7,5.6,18.2,8842.0,77.8,12.5,9.5,0.3,2.4
2392,Richland,OH,40.77180308,-82.53799609999999,121533.0,58601.0,40534.0,17231.0,0.6920000000000001,0.294,1646.0,26.0,61682.0,59851.0,1.8,85.8,7.7,0.1,0.8,0.0,44138.0,23439.0,15.6,27.9,19.4,23.6,8.0,21.2,83.5,9.6,1.2,1.7,1.0,3.1,22.2,50232.0,81.6,12.7,5.6,0.1,7.5
2393,Richland,SC,34.01791263,-80.90267209,404869.0,193822.0,58313.0,132570.0,0.301,0.684,17654.0,274.0,196424.0,208445.0,5.0,43.3,46.2,0.1,2.7,0.1,52082.0,28018.0,16.7,38.9,18.9,26.5,5.5,10.3,78.0,7.3,1.1,8.0,2.4,3.2,21.4,191869.0,74.0,21.5,4.5,0.1,7.7
2394,Richland,WI,43.3762778,-90.43012729,17626.0,9014.0,4871.0,3995.0,0.54,0.44299999999999995,500.0,9.0,8897.0,8729.0,2.2,95.2,0.7,0.3,0.5,0.0,48234.0,24941.0,13.6,28.0,16.1,20.1,13.1,22.8,80.5,8.2,0.6,3.4,1.4,5.8,24.4,8418.0,78.5,11.7,9.7,0.1,3.5
2395,Richland,LA,32.41391005,-91.76634876,20619.0,9940.0,6607.0,3225.0,0.665,0.324,911.0,18.0,10028.0,10591.0,2.1,60.5,35.8,0.0,0.5,0.0,34745.0,19975.0,28.2,24.8,24.6,23.5,14.5,12.7,87.9,8.7,0.2,0.9,1.2,1.0,20.8,8098.0,81.0,15.8,3.1,0.1,7.0
2396,Richmond,GA,33.35777107,-82.07026432,201568.0,87016.0,26781.0,59124.0,0.308,0.679,8160.0,185.0,97435.0,104133.0,4.8,35.5,55.2,0.2,1.8,0.2,39430.0,21464.0,24.2,29.9,22.5,26.0,9.0,12.6,80.9,9.7,1.7,3.5,2.2,2.1,20.5,78704.0,74.7,22.0,3.1,0.1,11.6
2397,Richmond,NC,35.00417719,-79.74491009,45447.0,20683.0,11808.0,8718.0,0.5710000000000001,0.42200000000000004,1463.0,30.0,22193.0,23254.0,6.2,57.6,31.1,1.9,1.0,0.0,33607.0,19966.0,26.1,25.7,18.8,22.5,12.5,20.5,85.8,9.0,0.1,2.3,0.8,2.0,21.5,17354.0,76.2,17.0,6.6,0.2,10.0
2398,Richmond,NY,40.58582155,-74.14808598,475948.0,178751.0,110094.0,67223.0,0.616,0.376,17644.0,1095.0,230325.0,245623.0,18.2,62.1,9.4,0.1,8.4,0.0,76244.0,33922.0,12.9,40.7,19.3,23.2,8.7,8.1,56.1,7.9,29.9,2.5,1.0,2.5,44.0,212253.0,74.6,21.0,4.3,0.1,5.5
2399,Richmond,VA,37.937575,-76.72920628,8873.0,4091.0,2547.0,1513.0,0.623,0.37,371.0,4.0,4978.0,3895.0,6.6,60.9,25.7,0.3,2.0,0.0,47341.0,19728.0,17.4,32.1,16.0,21.9,14.0,16.0,75.1,8.7,0.9,1.0,3.2,11.1,24.7,3240.0,70.1,21.0,8.7,0.2,6.4
2401,Riley,KS,39.28935726,-96.73420026,75696.0,23855.0,11174.0,11940.0,0.46799999999999997,0.501,2226.0,11.0,40410.0,35286.0,8.1,76.9,6.3,0.4,4.9,0.2,48428.0,26619.0,22.0,42.6,21.5,21.7,6.9,7.3,73.7,8.7,0.4,8.7,2.6,5.9,14.9,35629.0,65.2,30.3,4.4,0.1,5.6
2402,Ringgold,IA,40.73518949,-94.24368535,4986.0,2709.0,1964.0,708.0,0.725,0.261,105.0,2.0,2421.0,2565.0,2.2,96.0,0.1,0.3,0.9,0.0,50642.0,27621.0,10.9,32.6,18.5,19.5,14.6,14.8,80.7,6.3,0.0,2.9,0.6,9.4,20.3,2134.0,67.1,18.1,14.6,0.2,5.0
2403,Rio Arriba,NM,36.51072137,-106.69316740000001,39455.0,16511.0,5390.0,10896.0,0.326,0.66,543.0,15.0,19338.0,20117.0,71.4,12.9,0.4,14.0,0.4,0.0,33422.0,19602.0,26.4,37.4,25.4,21.7,8.4,7.0,85.1,7.6,1.3,0.9,1.2,3.9,27.2,13786.0,56.1,37.4,6.5,0.1,8.9
2404,Rio Blanco,CO,39.97913541,-108.2179009,6557.0,3672.0,3047.0,557.0,0.83,0.152,31.0,0.0,3325.0,3232.0,9.9,88.3,0.3,0.1,0.1,0.1,57991.0,28185.0,11.8,27.8,16.4,18.4,25.3,12.2,67.8,17.3,1.1,4.8,2.0,7.0,17.3,3061.0,73.7,21.7,4.5,0.0,6.3
2405,Rio Grande,CO,37.5836865,-106.3847838,11430.0,6280.0,3645.0,2488.0,0.58,0.396,132.0,3.0,5729.0,5701.0,44.6,52.2,0.3,1.7,0.2,0.2,38534.0,22412.0,18.1,27.8,16.9,23.7,20.7,10.9,78.1,13.7,0.6,2.6,1.3,3.6,17.4,4705.0,68.2,20.4,11.0,0.3,8.8
2406,Ripley,IN,39.10235626,-85.26212744,28372.0,14264.0,11261.0,2774.0,0.789,0.19399999999999998,565.0,8.0,14065.0,14307.0,1.8,95.6,0.5,0.5,1.0,0.0,53698.0,25385.0,10.5,27.7,16.3,20.4,13.1,22.6,85.1,7.6,0.2,1.5,1.4,4.1,27.2,13646.0,82.9,11.0,5.7,0.4,5.7
2407,Ripley,MO,36.65460667,-90.85990261,13807.0,5743.0,4838.0,833.0,0.8420000000000001,0.145,290.0,4.0,6906.0,6901.0,1.3,95.3,0.2,0.4,0.0,0.4,33849.0,18434.0,23.4,27.7,22.2,21.8,9.7,18.7,78.8,12.7,0.0,2.8,1.7,4.0,24.8,5364.0,72.8,16.5,10.7,0.0,7.2
2408,Ritchie,WV,39.18094587,-81.06356878,10005.0,4283.0,3649.0,586.0,0.852,0.13699999999999998,53.0,0.0,5005.0,5000.0,0.3,98.6,0.0,0.0,0.0,0.0,41497.0,21533.0,18.5,20.2,21.0,21.6,15.0,22.2,85.9,8.6,0.2,2.1,1.0,2.2,25.6,3734.0,77.3,18.9,3.9,0.0,8.5
2409,Riverside,CA,33.74314981,-115.9933578,2355002.0,722913.0,323026.0,387200.0,0.447,0.536,68178.0,1319.0,1171711.0,1183291.0,48.0,36.6,6.0,0.4,6.1,0.3,60807.0,25700.0,15.6,29.4,21.4,24.6,11.4,13.2,77.2,12.9,1.3,1.6,1.7,5.2,33.1,978726.0,77.7,14.7,7.5,0.2,9.9
2410,Roane,TN,35.84923189,-84.52458689,52926.0,25914.0,19195.0,6034.0,0.741,0.233,1461.0,8.0,25970.0,26956.0,1.7,93.1,2.4,0.3,0.7,0.0,45407.0,25555.0,15.4,31.8,18.6,23.3,8.1,18.2,86.5,9.4,0.0,0.3,0.5,3.3,27.4,21209.0,74.8,19.3,5.8,0.1,8.2
2411,Roane,WV,38.71622686,-81.35243568,14348.0,5763.0,4213.0,1455.0,0.731,0.252,116.0,2.0,7100.0,7248.0,1.0,97.0,0.0,0.2,0.1,0.0,37931.0,20723.0,19.3,31.5,17.3,20.6,16.1,14.5,80.2,12.4,0.0,1.9,1.7,3.8,31.9,4752.0,74.9,17.2,7.7,0.2,9.2
2412,Roanoke,VA,37.26865804,-80.06396753,93419.0,57439.0,34268.0,22261.0,0.597,0.38799999999999996,1651.0,15.0,44811.0,48608.0,2.8,86.5,5.8,0.1,2.9,0.0,62134.0,33717.0,8.0,41.8,15.2,25.5,6.4,11.1,86.6,7.1,0.5,0.9,0.6,4.3,22.4,45305.0,79.4,15.6,4.8,0.2,4.8
2414,Roberts,SD,45.62975048,-96.94672673,10250.0,4307.0,2404.0,1828.0,0.5579999999999999,0.424,388.0,6.0,5192.0,5058.0,2.8,57.7,0.5,36.0,0.1,0.0,51228.0,25767.0,18.8,37.3,19.5,17.1,11.4,14.8,76.6,11.6,0.8,5.6,0.6,4.8,18.6,4585.0,64.9,22.4,12.6,0.2,7.0
2415,Roberts,TX,35.83809685,-100.813175,889.0,550.0,529.0,17.0,0.9620000000000001,0.031,15.0,0.0,404.0,485.0,7.4,90.6,0.0,0.0,0.4,0.0,79167.0,34555.0,3.3,46.2,15.2,14.2,9.3,15.2,77.7,13.7,0.0,2.3,0.0,6.3,22.2,409.0,58.2,24.0,17.8,0.0,2.4
2416,Robertson,KY,38.51923469,-84.05055616,2161.0,1146.0,884.0,253.0,0.7709999999999999,0.221,39.0,1.0,1098.0,1063.0,2.2,94.6,1.9,0.0,0.0,0.0,30694.0,21764.0,30.4,30.6,12.8,18.2,16.2,22.1,85.4,10.3,0.0,2.4,0.5,1.5,34.4,881.0,78.8,17.7,3.5,0.0,5.9
2417,Robertson,TN,36.52454807,-86.87346725,68575.0,33712.0,24535.0,8690.0,0.728,0.258,2712.0,43.0,33839.0,34736.0,6.4,84.0,7.1,0.4,0.5,0.1,57424.0,26441.0,11.3,31.7,15.6,23.2,13.3,16.3,83.1,9.1,0.4,1.1,2.0,4.2,29.3,32726.0,79.2,13.6,6.9,0.2,6.9
2418,Robertson,TX,31.02539637,-96.51272246,16727.0,8080.0,5631.0,2359.0,0.6970000000000001,0.292,435.0,4.0,8291.0,8436.0,20.2,57.9,19.7,0.2,0.3,0.1,52189.0,23337.0,15.2,30.1,16.1,21.2,16.0,16.6,80.2,12.6,0.0,2.5,1.2,3.5,24.4,7180.0,72.1,19.8,8.0,0.1,7.7
2419,Robeson,NC,34.64244496,-79.10250529999999,134187.0,44384.0,26012.0,18094.0,0.586,0.408,6185.0,97.0,64702.0,69485.0,8.5,25.7,24.0,38.6,0.7,0.0,32407.0,17161.0,29.2,25.6,19.2,20.4,14.0,20.8,86.5,10.3,0.1,0.9,0.8,1.4,23.8,48024.0,77.7,16.5,5.5,0.3,9.6
2420,Rock,MN,43.67482683,-96.25296832,9433.0,5235.0,3580.0,1554.0,0.684,0.297,397.0,6.0,4641.0,4792.0,2.8,94.1,1.0,0.7,1.0,0.0,56753.0,29000.0,11.0,35.3,15.9,20.4,13.0,15.4,80.0,8.9,0.7,2.4,1.2,6.7,19.2,4779.0,76.9,12.9,10.0,0.2,1.9
2421,Rock,NE,42.42252217,-99.44832069,1381.0,841.0,744.0,84.0,0.885,0.1,59.0,1.0,690.0,691.0,0.9,97.6,0.3,0.0,0.0,0.0,52361.0,33867.0,9.7,37.6,17.9,18.2,18.9,7.4,71.8,7.6,0.0,5.9,0.5,14.2,16.2,760.0,65.8,14.1,20.0,0.1,1.4
2422,Rock,WI,42.67151616,-89.07147900000001,161226.0,85348.0,37133.0,46649.0,0.435,0.547,5702.0,46.0,79293.0,81933.0,8.4,83.3,4.4,0.1,1.2,0.0,53410.0,26954.0,14.3,30.3,17.3,22.1,9.0,21.4,83.5,9.1,0.6,2.0,1.3,3.5,22.8,77910.0,83.9,11.5,4.5,0.1,6.4
2423,Rock Island,IL,41.46613806,-90.57042164,146205.0,66750.0,28585.0,36647.0,0.428,0.5489999999999999,4522.0,95.0,72053.0,74152.0,12.6,72.6,9.6,0.2,2.4,0.0,51426.0,27822.0,14.6,29.5,19.5,23.0,8.5,19.5,83.1,8.1,1.6,2.5,2.1,2.7,19.1,68461.0,84.2,11.7,3.9,0.1,7.1
2424,Rockbridge,VA,37.81204314,-79.44605905,22440.0,12368.0,8047.0,4022.0,0.6509999999999999,0.325,155.0,3.0,11143.0,11297.0,1.6,92.9,3.0,0.3,0.6,0.1,53918.0,31534.0,15.6,34.3,16.8,21.3,11.0,16.5,82.2,7.4,0.4,1.0,1.5,7.5,23.5,10267.0,72.5,14.6,12.8,0.1,5.0
2425,Rockcastle,KY,37.36642393,-84.31176452,16815.0,7783.0,6577.0,1134.0,0.845,0.146,377.0,2.0,8168.0,8647.0,0.8,97.5,0.2,1.0,0.1,0.0,35888.0,19750.0,21.0,28.4,13.5,23.8,12.2,22.1,85.6,8.0,0.5,3.3,0.9,1.7,24.7,6283.0,77.1,17.0,5.9,0.0,9.7
2426,Rockdale,GA,33.65145002,-84.02202167,88482.0,44686.0,13012.0,31244.0,0.29100000000000004,0.6990000000000001,2175.0,41.0,41755.0,46727.0,10.2,34.6,51.0,0.1,2.0,0.2,54175.0,24254.0,16.3,34.1,17.3,24.3,8.7,15.5,77.0,14.6,1.6,1.0,1.4,4.3,29.5,38732.0,75.5,19.1,5.2,0.2,8.7
2427,Rockingham,NC,36.39593137,-79.77504841,91566.0,47241.0,30997.0,15811.0,0.6559999999999999,0.335,2155.0,19.0,44133.0,47433.0,6.0,72.6,18.5,0.5,0.5,0.1,41700.0,22521.0,18.5,24.7,19.5,23.6,11.1,21.1,84.9,9.8,0.1,1.2,0.6,3.5,25.6,39294.0,79.4,13.3,7.1,0.3,7.2
2429,Rockingham,VA,38.51006137,-78.87260325,78653.0,43646.0,30349.0,12644.0,0.695,0.29,1820.0,27.0,38485.0,40168.0,6.5,89.5,2.0,0.2,0.7,0.1,57651.0,28884.0,10.2,32.3,15.3,24.6,12.1,15.7,81.5,8.4,0.1,3.1,1.8,5.0,21.7,38878.0,76.0,15.8,7.7,0.5,4.6
2430,Rockland,NY,41.15027894,-74.02560498,325027.0,116024.0,63830.0,50926.0,0.55,0.439,18265.0,684.0,159227.0,165800.0,17.3,63.2,11.5,0.1,6.0,0.0,88571.0,36898.0,14.2,44.3,19.3,23.0,6.7,6.7,70.3,11.0,8.6,3.4,1.7,5.0,31.0,149868.0,78.6,15.7,5.6,0.0,6.3
2431,Rockwall,TX,32.89779518,-96.40771592,90414.0,57792.0,38842.0,18149.0,0.672,0.314,1988.0,33.0,44463.0,45951.0,17.1,72.3,6.0,0.2,2.4,0.0,93269.0,38933.0,5.8,47.5,13.2,24.1,7.3,8.0,81.6,9.6,0.8,0.5,1.7,5.9,33.4,44335.0,79.9,14.5,5.5,0.1,4.9
2432,Roger Mills,OK,35.68711719,-99.69666167,3734.0,1834.0,1629.0,168.0,0.888,0.092,92.0,4.0,1816.0,1918.0,6.8,84.2,0.1,1.8,0.0,0.0,51286.0,27797.0,18.4,29.6,13.5,28.2,14.0,14.7,79.0,9.9,0.1,2.3,0.1,8.6,20.7,1696.0,63.4,20.5,13.7,2.3,3.4
2433,Rogers,OK,36.37004357,-95.60406759,90098.0,44553.0,34031.0,9589.0,0.764,0.215,2608.0,55.0,44923.0,45175.0,4.4,72.4,1.0,11.5,1.1,0.1,61320.0,29824.0,9.4,34.8,15.4,24.1,11.7,13.9,85.5,8.9,0.1,0.6,1.5,3.4,24.2,43166.0,81.0,13.3,5.5,0.2,5.0
2434,Rolette,ND,48.77245354,-99.84097493,14657.0,3804.0,1257.0,2482.0,0.33,0.652,488.0,9.0,7250.0,7407.0,0.5,18.8,0.5,78.1,0.3,0.0,36170.0,18075.0,32.4,38.3,20.1,19.4,13.7,8.5,86.6,3.8,0.1,2.0,0.3,7.3,16.9,5112.0,41.5,49.0,8.9,0.6,7.4
2435,Rooks,KS,39.35022773,-99.32484567,5148.0,2661.0,2294.0,332.0,0.862,0.125,163.0,7.0,2495.0,2653.0,2.5,94.5,0.7,0.2,0.4,0.0,48352.0,25415.0,11.3,33.7,19.7,20.2,14.5,12.0,80.6,9.7,0.0,2.8,0.8,6.2,16.0,2495.0,68.0,20.4,10.8,0.8,3.4
2436,Roosevelt,MT,48.29607488,-105.00792679999999,11218.0,4015.0,1991.0,1902.0,0.496,0.474,1022.0,30.0,5543.0,5675.0,3.3,35.7,0.2,54.7,0.4,0.0,39219.0,18030.0,29.1,29.3,25.3,19.6,13.6,12.2,75.3,10.5,1.1,8.2,0.4,4.6,14.1,3835.0,55.8,34.1,9.2,0.9,10.2
2437,Roosevelt,NM,34.02097406,-103.4799493,19313.0,6608.0,4634.0,1802.0,0.701,0.273,493.0,9.0,9665.0,9648.0,41.0,53.1,2.8,0.5,0.5,0.0,35928.0,18954.0,27.5,33.5,24.4,19.0,12.1,11.1,75.5,13.1,0.2,5.5,3.4,2.3,17.6,7650.0,64.9,27.8,6.8,0.4,10.7
2438,Roscommon,MI,44.33473082,-84.61067651,23934.0,15018.0,9670.0,5166.0,0.644,0.344,217.0,6.0,11867.0,12067.0,1.6,95.3,0.3,0.9,0.2,0.0,37834.0,22333.0,19.8,25.1,19.5,28.4,11.8,15.2,78.3,11.4,0.9,2.7,1.9,4.7,22.5,7657.0,78.1,13.9,7.1,1.0,13.0
2439,Roseau,MN,48.77501878,-95.81079919,15537.0,8390.0,6053.0,2182.0,0.721,0.26,393.0,0.0,8004.0,7533.0,1.2,92.4,0.9,1.2,2.6,0.0,56273.0,27935.0,9.2,27.8,13.0,16.0,9.4,33.8,76.7,13.9,0.5,2.4,1.2,5.3,17.1,8329.0,83.1,10.5,6.2,0.2,2.6
2440,Rosebud,MT,46.23397237,-106.72928799999998,9292.0,3782.0,2485.0,1199.0,0.657,0.317,858.0,21.0,4654.0,4638.0,4.8,56.2,0.1,36.4,0.9,0.0,54709.0,23832.0,19.1,33.5,22.7,12.1,20.3,11.5,72.4,8.5,0.4,7.5,4.3,6.9,12.8,4032.0,66.6,27.5,5.2,0.7,8.6
2441,Ross,OH,39.33705391,-83.06000914,77125.0,32531.0,21687.0,10345.0,0.667,0.318,1648.0,44.0,40622.0,36503.0,1.2,89.6,5.1,0.0,0.6,0.0,45792.0,22714.0,18.2,29.5,19.1,23.5,8.3,19.6,85.1,9.1,0.7,1.6,0.9,2.5,25.7,30592.0,78.7,16.4,4.7,0.2,7.6
2442,Routt,CO,40.48596505,-106.9905548,24359.0,16767.0,5883.0,10523.0,0.35100000000000003,0.628,230.0,9.0,12675.0,11684.0,6.9,89.8,0.8,0.5,1.1,0.0,67472.0,38111.0,10.7,34.2,24.3,23.0,11.3,7.2,68.3,9.9,3.2,4.6,4.8,9.2,17.9,14555.0,83.1,10.8,6.1,0.0,3.1
2443,Rowan,KY,38.19484205,-83.42088935,24392.0,10058.0,5994.0,3880.0,0.596,0.386,386.0,2.0,11727.0,12665.0,2.0,94.5,1.4,0.1,0.7,0.0,36411.0,19032.0,26.7,34.3,23.0,21.0,8.4,13.3,79.9,12.0,1.0,1.8,1.6,3.7,22.1,10073.0,75.3,20.5,4.1,0.1,4.5
2444,Rowan,NC,35.64003916,-80.52446628,138940.0,72756.0,49053.0,22889.0,0.674,0.315,4274.0,119.0,68811.0,70129.0,8.3,72.7,16.1,0.2,0.9,0.0,46978.0,23838.0,16.8,29.0,17.6,21.4,12.6,19.3,83.4,10.3,0.4,1.7,1.4,2.9,24.2,59529.0,81.6,12.5,5.8,0.2,9.2
2445,Runnels,TX,31.8314342,-99.97616148,10266.0,4262.0,3682.0,531.0,0.8640000000000001,0.125,303.0,9.0,5050.0,5216.0,33.8,62.3,1.3,0.4,1.1,0.0,41226.0,22190.0,16.3,31.1,15.2,21.8,17.9,14.0,82.9,11.0,0.0,2.6,0.6,2.8,21.9,4184.0,68.5,21.5,9.6,0.5,3.2
2446,Rush,IN,39.62002287,-85.4655599,16765.0,7932.0,6035.0,1754.0,0.7609999999999999,0.221,298.0,4.0,8223.0,8542.0,1.5,96.1,1.4,0.0,0.1,0.0,47955.0,23749.0,18.3,24.4,14.2,22.8,14.3,24.3,85.8,8.0,0.5,0.9,0.2,4.7,26.0,7403.0,83.4,10.4,6.0,0.3,4.7
2447,Rush,KS,38.52275276,-99.30863983,3119.0,1748.0,1425.0,291.0,0.815,0.166,98.0,0.0,1540.0,1579.0,3.1,94.3,0.0,0.2,0.6,0.0,43594.0,25983.0,6.7,35.1,18.9,19.0,15.1,11.8,74.9,9.9,0.0,5.4,1.6,8.2,19.0,1505.0,59.3,24.3,15.6,0.8,4.9
2448,Rusk,TX,32.10773545,-94.76176432,53026.0,21367.0,16511.0,4624.0,0.773,0.21600000000000003,1044.0,27.0,27810.0,25216.0,16.1,64.7,17.0,0.2,0.5,0.0,49270.0,23521.0,15.8,26.7,18.2,20.7,15.9,18.5,86.7,8.5,0.0,0.9,0.6,3.3,24.3,20340.0,79.8,13.1,6.8,0.3,5.7
