,county,state,cases_per_capita_100k,deaths_per_capita_100k,pop_per_sq_mile_2010
12008,Tom Green,Texas,0.838926174,0.0,72.4
12013,Walker,Texas,1.370407422,0.0,86.5
12015,Wharton,Texas,7.219174126,0.0,38.0
12018,Wilson,Texas,1.95809673,0.0,53.4
12035,Lamoille,Vermont,15.77162684,0.0,53.3
12054,Frederick,Virginia,2.239315665,0.0,189.4
12065,Madison,Virginia,7.540909434,0.0,41.5
12066,Mathews,Virginia,11.31990038,0.0,104.5
12068,Nelson,Virginia,6.697923643999999,0.0,31.9
12069,Nottoway,Virginia,6.56512605,0.0,50.4
12070,Orange,Virginia,2.6989824839999996,0.0,98.2
12073,Roanoke,Virginia,1.061728919,0.0,368.7
12076,Shenandoah,Virginia,6.878209831,0.0,82.5
12084,Fredericksburg city,Virginia,3.4440005510000002,0.0,2326.2
12086,Manassas city,Virginia,4.867956675,0.0,3827.6
12102,Ferry,Washington,13.11131506,0.0,3.4
12115,Okanogan,Washington,2.3672561130000003,0.0,7.8
12132,Logan,West Virginia,3.123145632,0.0,81.0
12133,Marion,West Virginia,1.783421315,0.0,182.7
12137,Ohio,West Virginia,4.829634638,0.0,420.0
12140,Raleigh,West Virginia,1.363122095,0.0,130.3
12154,Grant,Wisconsin,1.944050234,0.0,44.7
12156,Iowa,Wisconsin,12.66998902,0.0,31.1
12158,Juneau,Wisconsin,3.7471428039999997,0.0,34.8
12163,Monroe,Wisconsin,2.162021923,0.0,49.6
12177,Albany,Wyoming,2.572016461,0.0,8.5
12190,Bullock,Alabama,19.8000198,0.0,17.5
12196,Choctaw,Alabama,7.943442687999999,0.0,15.2
12200,Coosa,Alabama,18.75644753,0.0,17.7
12201,Crenshaw,Alabama,7.261109498,0.0,22.8
12204,DeKalb,Alabama,1.398347154,0.0,91.5
12216,Lowndes,Alabama,10.281719099999998,0.0,15.8
12218,Marengo,Alabama,5.301383661,0.0,21.5
12245,La Paz,Arizona,9.475080538,0.0,4.6
12247,Mohave,Arizona,0.9425914670000001,0.0,15.0
12257,Chicot,Arkansas,9.883376161000001,0.0,18.3
12274,Howard,Arkansas,15.14921982,0.0,23.4
12279,Lonoke,Arkansas,5.456355972999999,0.0,88.7
12285,Randolph,Arkansas,11.13709767,0.0,27.6
12360,Kit Carson,Colorado,14.09046076,0.0,3.8
12371,Rio Grande,Colorado,17.75095411,0.0,13.1
12376,Washington,Colorado,20.37489813,0.0,1.9
12437,Washington,Florida,3.9257252780000003,0.0,42.7
12447,Calhoun,Georgia,16.15769914,0.0,23.9
12476,Franklin,Georgia,4.282838665,0.0,84.5
12483,Haralson,Georgia,3.3566057999999996,0.0,102.0
12500,McDuffie,Georgia,4.692192192,0.0,85.0
12529,Toombs,Georgia,3.727171077,0.0,74.8
12549,Custer,Idaho,23.17497103,0.0,0.9
12569,Franklin,Illinois,2.599495698,0.0,96.8
12590,Tazewell,Illinois,1.517416144,0.0,208.6
12611,Fountain,Indiana,6.117704637,0.0,43.6
12629,Marshall,Indiana,2.161788231,0.0,106.1
12636,Orange,Indiana,5.0900946760000005,0.0,49.8
12639,Posey,Indiana,3.93282731,0.0,63.3
12652,Warren,Indiana,12.09921355,0.0,23.3
12659,Appanoose,Iowa,8.047642041,0.0,25.9
12666,Clayton,Iowa,5.698330389,0.0,23.3
12668,Des Moines,Iowa,2.566274027,0.0,96.9
12678,Mahaska,Iowa,4.52591084,0.0,39.2
12679,Monona,Iowa,11.60766106,0.0,13.3
12681,Page,Iowa,6.6194479379999995,0.0,29.8
12703,Jefferson,Kansas,5.251273434,0.0,35.9
12716,Sumner,Kansas,4.379050622,0.0,20.4
12721,Boone,Kentucky,1.497218916,0.0,482.3
12734,Hopkins,Kentucky,2.2378373540000003,0.0,86.6
12745,Mason,Kentucky,5.858230814,0.0,72.8
12747,Mercer,Kentucky,4.559339808,0.0,85.7
12756,Union,Kentucky,6.953619359,0.0,43.8
12759,Webster,Kentucky,7.726781022999999,0.0,41.0
12774,East Feliciana,Louisiana,20.90410243,0.0,44.7
12784,LaSalle,Louisiana,6.715014772999999,0.0,23.8
12787,Madison,Louisiana,9.131586157000001,0.0,19.4
12793,Pointe Coupee,Louisiana,4.601932812,0.0,40.9
12807,Vermilion,Louisiana,1.6803616140000002,0.0,49.4
12815,Franklin,Maine,3.3113679260000004,0.0,18.1
12873,Gogebic,Michigan,7.155635062999999,7.155635062999999,14.9
12877,Ionia,Michigan,3.091333447,0.0,111.9
12891,Mecosta,Michigan,2.301337077,2.301337077,77.1
12893,Missaukee,Michigan,6.614631565,0.0,26.3
12899,Oceana,Michigan,3.778289946,0.0,51.9
12900,Ogemaw,Michigan,4.762585131,0.0,38.5
12907,Shiawassee,Michigan,1.467954552,0.0,133.1
12927,Kandiyohi,Minnesota,2.3148684,0.0,53.0
12940,Sibley,Minnesota,6.727211571000001,0.0,25.9
12946,Wilkin,Minnesota,16.1108426,0.0,8.8
12951,Benton,Mississippi,12.10800339,0.0,21.5
12974,Lauderdale,Mississippi,4.047217538,0.0,114.1
12995,Quitman,Mississippi,29.44640754,0.0,20.3
13011,Yalobusha,Mississippi,24.77700694,0.0,27.1
13015,Benton,Missouri,5.143239212,0.0,27.1
13016,Bollinger,Missouri,8.24198467,0.0,20.0
13021,Carter,Missouri,16.71681712,0.0,12.3
13052,Stoddard,Missouri,3.445305771,0.0,36.4
13062,Lincoln,Montana,5.005005005,0.0,5.4
13064,Meagher,Montana,53.705692799999994,0.0,0.8
13069,Toole,Montana,21.11486486,0.0,2.8
13077,Hall,Nebraska,1.629912148,0.0,107.3
13078,Kearney,Nebraska,15.39645881,0.0,12.6
13193,Beaufort,North Carolina,4.2558624510000005,0.0,57.7
13253,McHenry,North Dakota,17.40644038,0.0,2.9
13254,McIntosh,North Dakota,40.04805767,0.0,2.9
13263,Athens,Ohio,1.530760635,0.0,128.6
13289,Jefferson,Ohio,1.530807501,0.0,170.7
13304,Muskingum,Ohio,1.15989097,0.0,129.5
13319,Wyandot,Ohio,4.5930553,0.0,55.6
13325,Comanche,Oklahoma,2.484492625,0.0,116.1
13326,Craig,Oklahoma,7.071135624,0.0,19.7
13334,Lincoln,Oklahoma,2.867219084,0.0,36.0
13341,Okmulgee,Oklahoma,5.1995320419999995,0.0,57.5
13343,Ottawa,Oklahoma,3.2126449710000005,0.0,67.6
13348,Sequoyah,Oklahoma,2.405638817,0.0,63.0
13369,Tillamook,Oregon,3.698772008,0.0,22.9
13372,Wasco,Oregon,3.747844989,0.0,10.6
13380,Blair,Pennsylvania,0.8208226279999999,0.0,241.7
13390,Crawford,Pennsylvania,1.181628047,0.0,87.7
13398,Indiana,Pennsylvania,1.189442508,0.0,107.5
13417,Susquehanna,Pennsylvania,2.479666733,0.0,52.7
13483,Benton,Tennessee,6.188118812000001,0.0,41.8
13487,Cannon,Tennessee,6.812917291000001,0.0,52.0
13514,Macon,Tennessee,4.064710186,0.0,72.4
13518,Meigs,Tennessee,8.050233457000001,0.0,60.2
13533,Unicoi,Tennessee,5.591902925,0.0,98.4
13538,Angelina,Texas,1.153203021,0.0,108.8
13550,Calhoun,Texas,9.394081729,0.0,42.2
13585,Jackson,Texas,6.775067751,0.0,17.0
13588,Karnes,Texas,6.4098455229999995,0.0,19.8
13598,Martin,Texas,17.32801941,0.0,5.2
13606,Nacogdoches,Texas,1.533648242,0.0,68.2
13613,Rockwall,Texas,1.906305104,0.0,616.7
13622,Val Verde,Texas,2.039775625,0.0,15.5
13635,Morgan,Utah,16.49620587,0.0,15.5
13657,Amelia,Virginia,7.607455306,0.0,35.7
13666,Fauquier,Virginia,5.616242172000001,0.0,100.7
13672,Greene,Virginia,5.045663252,0.0,117.8
13678,King George,Virginia,3.726337755,0.0,131.3
13686,Northampton,Virginia,8.53970965,0.0,58.5
13689,Pittsylvania,Virginia,1.65689101,0.0,65.5
13691,Prince George,Virginia,5.214715928,0.0,134.7
13697,Southampton,Virginia,5.67182803,0.0,31.0
13700,Warren,Virginia,4.979583707,0.0,176.0
13701,Washington,Virginia,1.860811314,0.0,97.8
13708,Hampton city,Virginia,0.74343915,0.0,2673.2
13710,Lynchburg city,Virginia,1.2170187909999999,0.0,1538.2
13714,Poquoson city,Virginia,8.149295086,0.0,793.2
13716,Radford city,Virginia,5.479752315,0.0,1662.1
13762,Mason,West Virginia,3.77130789,0.0,63.4
13770,Upshur,West Virginia,4.136333554,0.0,68.4
13776,Clark,Wisconsin,2.8757117389999998,0.0,28.7
13797,Portage,Wisconsin,1.4129881869999998,0.0,87.4
13803,Vilas,Wisconsin,4.505519261,0.0,25.0
13813,Hot Springs,Wyoming,22.66032178,0.0,2.4
13814,Johnson,Wyoming,11.84132623,0.0,2.1
13835,Covington,Alabama,5.398256363,0.0,36.6
13841,Escambia,Alabama,2.729779161,0.0,40.5
13844,Greene,Alabama,12.32893601,0.0,14.0
13863,Randolph,Alabama,4.401021037,0.0,39.5
13873,Winston,Alabama,8.464175378,0.0,39.9
13893,Baxter,Arkansas,2.384813508,0.0,74.9
13940,Colusa,California,4.641017311000001,0.0,18.6
13948,Kings,California,0.653851183,0.0,110.1
13983,Alamosa,Colorado,6.160290766,0.0,21.4
13989,Costilla,Colorado,25.72678158,0.0,2.9
14007,Lincoln,Colorado,17.54078232,0.0,2.1
14060,Levy,Florida,2.409464376,0.0,36.5
14081,Suwannee,Florida,2.251390233,0.0,60.3
14100,Chattahoochee,Georgia,9.168423948,0.0,45.3
14130,Habersham,Georgia,2.206141899,0.0,155.5
14134,Hart,Georgia,3.8160656360000003,0.0,108.5
14183,Upson,Georgia,7.598784195,0.0,84.0
14202,Gem,Idaho,5.521201412999999,0.0,29.8
14213,Bureau,Illinois,3.0648522739999997,0.0,40.2
14224,Henry,Illinois,2.0444462619999997,0.0,61.3
14225,Iroquois,Illinois,3.688131593,0.0,26.6
14257,Carroll,Indiana,4.936565138,0.0,54.1
14259,Clinton,Indiana,3.0865150160000003,0.0,82.0
14270,Fulton,Indiana,5.006508461,0.0,56.6
14277,Henry,Indiana,2.08454932,0.0,126.2
14279,Huntington,Indiana,2.73822563,0.0,97.0
14284,Kosciusko,Indiana,1.2585581959999999,0.0,145.6
14285,LaGrange,Indiana,5.048720148999999,0.0,97.8
14303,Randolph,Indiana,4.054327995,0.0,57.9
14320,Whitley,Indiana,2.9442939580000003,0.0,99.2
14327,Butler,Iowa,6.925687374,0.0,25.6
14332,Clinton,Iowa,2.153826272,0.0,70.7
14335,Dickinson,Iowa,5.794414185,0.0,43.8
14339,Hardin,Iowa,5.936127271,0.0,30.8
14342,Iowa,Iowa,6.178942165,0.0,27.9
14348,Marshall,Iowa,2.540069598,0.0,71.0
14350,Montgomery,Iowa,10.08369467,0.0,25.3
14363,Webster,Iowa,2.785204991,0.0,53.1
14366,Wright,Iowa,7.960515841,0.0,22.8
14370,Clay,Kansas,12.49687578,0.0,13.2
14371,Coffey,Kansas,12.22643355,0.0,13.7
14377,Gove,Kansas,37.93626707,0.0,2.5
14378,Harvey,Kansas,2.904528159,0.0,64.3
14385,McPherson,Kansas,3.503608717,0.0,32.5
14389,Osage,Kansas,6.269985579,0.0,23.1
14390,Ottawa,Kansas,17.5315568,0.0,8.5
14404,Bullitt,Kentucky,2.44869974,0.0,250.2
14406,Campbell,Kentucky,2.137117456,0.0,597.0
14420,Larue,Kentucky,6.945409085,0.0,54.3
14443,Woodford,Kentucky,11.2216653,0.0,132.1
14496,West Feliciana,Louisiana,6.4234326820000005,0.0,38.8
14550,Cass,Michigan,1.930986541,0.0,106.7
14555,Crawford,Michigan,7.12809181,0.0,25.3
14562,Gratiot,Michigan,2.456338582,0.0,74.7
14564,Huron,Michigan,3.227784771,0.0,39.6
14603,Beltrami,Minnesota,2.119182843,0.0,17.7
14613,Faribault,Minnesota,7.324397567999999,0.0,20.4
14621,Lincoln,Minnesota,17.73364072,0.0,11.0
14622,Mahnomen,Minnesota,18.09299801,0.0,9.7
14664,Jefferson,Mississippi,14.30615165,0.0,14.9
14666,Kemper,Mississippi,10.26483268,0.0,13.6
14681,Neshoba,Mississippi,3.434301806,0.0,52.1
14694,Sharkey,Mississippi,23.14279102,0.0,11.4
14711,Atchison,Missouri,19.44390434,0.0,10.4
14712,Barry,Missouri,2.794154629,0.0,45.7
14717,Buchanan,Missouri,2.289272469,0.0,218.6
14723,Chariton,Missouri,13.46619984,0.0,10.4
14738,Lincoln,Missouri,3.389083761,0.0,83.9
14745,Pettis,Missouri,2.3618885659999997,0.0,61.9
14750,Ray,Missouri,4.344426101,0.0,41.3
14758,Wright,Missouri,5.467767511,0.0,27.6
14766,Lake,Montana,3.2832096660000003,0.0,19.3
14772,Park,Montana,6.021919788,0.0,5.6
14840,Roosevelt,New Mexico,5.405405405,0.0,8.1
14847,Valencia,New Mexico,1.303984978,0.0,71.8
14924,Greene,North Carolina,14.23892923,0.0,80.3
14945,Person,North Carolina,2.532286655,0.0,100.6
14953,Surry,North Carolina,1.3930875,0.0,138.4
14994,Fulton,Ohio,4.747661777,0.0,105.3
15023,Shelby,Ohio,2.058036633,0.0,121.2
15036,Caddo,Oklahoma,3.4768096789999996,0.0,23.2
15039,Cherokee,Oklahoma,2.055202746,0.0,62.7
15040,Choctaw,Oklahoma,6.8157033810000005,0.0,19.7
15051,Latimer,Oklahoma,9.927529038,0.0,15.4
15064,Pittsburg,Oklahoma,4.581481651,0.0,35.1
15075,Columbia,Oregon,1.910073729,0.0,75.1
15087,Morrow,Oregon,8.618460743,0.0,5.5
15133,Northumberland,Pennsylvania,1.100800282,0.0,206.2
15189,Aurora,South Dakota,36.35041803,0.0,3.8
15197,Faulk,South Dakota,43.49717268,0.0,2.4
15199,Lawrence,South Dakota,7.738740132999999,0.0,30.1
15206,Todd,South Dakota,9.826078412000001,0.0,6.9
15207,Union,South Dakota,6.276675872,0.0,31.3
15257,Smith,Tennessee,4.961055713,0.0,61.0
15283,Cherokee,Texas,1.8994795430000002,0.0,48.3
15309,Harrison,Texas,1.5025618680000001,0.0,72.9
15313,Hood,Texas,3.244488425,0.0,121.7
15335,Montague,Texas,5.045917852,0.0,21.2
15339,Navarro,Texas,1.9954901919999999,0.0,47.3
15345,Randall,Texas,2.178443575,0.0,132.4
15350,Shelby,Texas,3.9566352769999997,0.0,32.0
15352,Starr,Texas,3.094394504,0.0,49.8
15354,Taylor,Texas,0.7244591909999999,0.0,143.6
15359,Uvalde,Texas,3.7395759319999997,0.0,17.0
15367,Willacy,Texas,4.682086338,0.0,37.5
15370,Young,Texas,5.55247085,0.0,20.3
15379,Uintah,Utah,2.798455253,0.0,7.3
15445,Bristol city,Virginia,5.965875194,0.0,1370.6
15450,Galax city,Virginia,15.75547503,0.0,854.6
15461,Roanoke city,Virginia,1.00864408,0.0,2279.8
15490,Skamania,Washington,8.276090375,0.0,6.7
15500,Greenbrier,West Virginia,2.885003751,0.0,34.8
15501,Hancock,West Virginia,3.471017008,0.0,371.3
15513,Pleasants,West Virginia,13.40482574,0.0,58.5
15535,Iron,Wisconsin,17.58396343,17.58396343,7.8
15541,Marinette,Wisconsin,2.478314746,0.0,29.8
15549,Richland,Wisconsin,11.5928588,0.0,30.7
15558,Waupaca,Wisconsin,1.9611688569999999,0.0,70.1
15565,Goshen,Wyoming,7.569449701,0.0,6.0
15574,Washakie,Wyoming,12.81229981,0.0,3.8
15613,Monroe,Alabama,4.823228669,0.0,22.5
15638,Gila,Arizona,1.8512347740000001,0.0,11.3
15673,Johnson,Arkansas,3.762510347,0.0,38.7
15701,Glenn,California,3.5219948580000002,0.0,21.4
15743,Baca,Colorado,27.92516057,0.0,1.5
15769,Moffat,Colorado,15.05683957,0.0,2.9
15812,Hendry,Florida,2.3797058680000003,0.0,34.0
15853,Bulloch,Georgia,1.25615516,0.0,104.4
15903,Jenkins,Georgia,11.52604887,0.0,24.0
15921,Murray,Georgia,4.988028731,0.0,115.0
15929,Pike,Georgia,5.273705305,0.0,82.7
15949,Walton,Georgia,2.114321356,0.0,257.2
15952,Wheeler,Georgia,12.73074475,0.0,25.1
15965,Bonneville,Idaho,0.83989854,0.0,55.9
15974,Lincoln,Idaho,18.63585539,0.0,4.3
15983,Carroll,Illinois,6.99056274,0.0,34.6
15992,Fayette,Illinois,4.686914136,0.0,30.9
16007,Macon,Illinois,0.9614552590000001,0.0,190.8
16032,Crawford,Indiana,9.454476695,0.0,35.1
16069,Newton,Indiana,7.151029747999999,0.0,35.5
16085,Switzerland,Indiana,9.301460329,0.0,48.1
16089,Vermillion,Indiana,6.452445477,0.0,63.1
16091,Wabash,Indiana,3.226222738,0.0,79.7
16097,White,Indiana,4.149033275,0.0,48.8
16104,Boone,Iowa,3.8118472210000003,0.0,46.0
16124,Keokuk,Iowa,9.759906305,0.0,18.1
16137,Shelby,Iowa,8.730574472,0.0,20.6
16141,Taylor,Iowa,16.3371998,0.0,11.9
16168,Miami,Kansas,2.92081666,0.0,57.0
16186,Boyle,Kentucky,3.326679973,0.0,157.8
16187,Bracken,Kentucky,12.04383958,0.0,41.3
16189,Breckinridge,Kentucky,9.767055721,0.0,35.4
16191,Butler,Kentucky,7.764577995,0.0,29.8
16194,Carroll,Kentucky,9.406452827,0.0,84.1
16199,Floyd,Kentucky,2.809856978,0.0,100.3
16201,Grant,Kentucky,3.988990387,0.0,95.6
16224,Nicholas,Kentucky,13.75705049,0.0,36.6
16228,Shelby,Kentucky,2.039817232,0.0,110.8
16233,Washington,Kentucky,16.53575858,0.0,39.4
16251,East Carroll,Louisiana,14.57513482,0.0,18.4
16254,Franklin,Louisiana,19.98501124,0.0,33.2
16385,Osceola,Michigan,4.262574595,0.0,41.5
16407,Clearwater,Minnesota,11.34044001,0.0,8.7
16440,Amite,Mississippi,8.132064731,0.0,18.0
16447,Clarke,Mississippi,6.434592369,0.0,24.2
16451,Covington,Mississippi,5.36595836,0.0,47.3
16551,Ripley,Missouri,7.525586996,0.0,22.4
16559,Warren,Missouri,2.805127774,0.0,75.9
16586,Gosper,Nebraska,50.25125628,0.0,4.5
16594,Platte,Nebraska,2.9877502239999996,0.0,47.8
16601,Humboldt,Nevada,5.941417622,0.0,1.7
16656,Cattaraugus,New York,1.313766964,0.0,61.4
16696,Schuyler,New York,5.61576908,0.0,55.9
16727,Edgecombe,North Carolina,1.942803855,0.0,111.9
16753,Perquimans,North Carolina,7.427764986000001,0.0,54.4
16756,Polk,North Carolina,9.650646593,0.0,86.3
16771,Barnes,North Dakota,19.20307249,0.0,7.4
16774,Divide,North Dakota,44.16961131,0.0,1.6
16779,McLean,North Dakota,21.16402116,0.0,4.2
16781,Mountrail,North Dakota,18.96633476,0.0,4.2
16784,Sioux,North Dakota,23.64066194,0.0,3.8
16788,Allen,Ohio,1.954060048,0.0,264.2
16792,Auglaize,Ohio,2.190292623,0.0,114.5
16835,Ottawa,Ohio,2.467612585,0.0,162.5
16837,Pike,Ohio,3.6007489560000003,0.0,65.2
16848,Van Wert,Ohio,3.536693192,0.0,70.3
16872,Le Flore,Oklahoma,2.005897338,0.0,31.7
16879,Nowata,Oklahoma,9.924573243,0.0,18.6
16928,Cameron,Pennsylvania,22.48706993,0.0,12.8
16932,Clarion,Pennsylvania,2.601592174,0.0,66.6
16943,Huntingdon,Pennsylvania,2.215133794,0.0,52.5
16953,McKean,Pennsylvania,2.461538462,0.0,44.4
16960,Perry,Pennsylvania,2.1611341630000003,0.0,83.4
16965,Snyder,Pennsylvania,2.476964233,0.0,120.8
16968,Tioga,Pennsylvania,2.463600305,0.0,37.0
17003,Laurens,South Carolina,2.963270265,0.0,93.2
17027,Deuel,South Dakota,22.98322225,0.0,7.0
17029,Hamlin,South Dakota,16.22323167,0.0,11.6
17031,Hutchinson,South Dakota,27.43107941,0.0,9.0
17041,Yankton,South Dakota,4.383273429,0.0,43.1
17045,Bledsoe,Tennessee,13.27668614,0.0,31.7
17051,Carter,Tennessee,1.773332624,0.0,168.3
17068,Hardeman,Tennessee,3.992015968,0.0,40.8
17073,Johnson,Tennessee,5.621767483999999,0.0,61.1
17086,Morgan,Tennessee,4.672242209,0.0,42.1
17100,Trousdale,Tennessee,8.862105636,0.0,68.9
17102,Union,Tennessee,5.007009814,0.0,85.5
17104,Weakley,Tennessee,3.0004800769999997,0.0,60.3
17119,Burleson,Texas,5.42211137,0.0,26.1
17121,Caldwell,Texas,2.290216196,0.0,69.8
17167,Lamb,Texas,7.756146746000001,0.0,13.8
17173,Lynn,Texas,16.8038985,0.0,6.6
17210,Washington,Texas,13.93456329,0.0,55.8
17221,Garfield,Utah,19.79805979,0.0,1.0
17225,San Juan,Utah,6.532532009,0.0,1.9
17269,Lancaster,Virginia,9.43129303,0.0,85.5
17276,Montgomery,Virginia,1.014867813,0.0,243.9
17278,New Kent,Virginia,4.330691611000001,0.0,87.9
17280,Northumberland,Virginia,16.53575858,0.0,64.5
17284,Powhatan,Virginia,3.372453797,0.0,107.8
17307,Hopewell city,Virginia,4.438723423,0.0,2198.0
17399,Oneida,Wisconsin,2.80938334,0.0,32.3
17420,Converse,Wyoming,7.234843004,0.0,3.3
17429,Sublette,Wyoming,10.1719052,0.0,2.1
17466,Macon,Alabama,5.53464689,0.0,35.2
17508,Arkansas,Arkansas,5.718860802999999,0.0,19.2
17509,Ashley,Arkansas,5.087246274,0.0,23.6
17530,Hempstead,Arkansas,4.644250418,0.0,31.1
17539,Nevada,Arkansas,12.11827436,0.0,14.6
17540,Perry,Arkansas,9.56480153,0.0,18.9
17601,Tuolumne,California,1.8356033630000002,0.0,24.9
17634,Mineral,Colorado,130.0390117,0.0,0.8
17636,Montezuma,Colorado,3.8192720469999997,0.0,12.6
17679,Glades,Florida,7.240605315,0.0,16.0
17712,Wakulla,Florida,2.963928984,0.0,50.8
17715,Bacon,Georgia,8.957362952,0.0,42.9
17722,Brooks,Georgia,6.469560717,0.0,32.9
17729,Candler,Georgia,9.256687957,0.0,45.3
17849,Owyhee,Idaho,8.458090163,0.0,1.5
17855,Bond,Illinois,6.087909412,0.0,46.7
17876,Knox,Illinois,2.01211292,0.0,73.9
17885,Menard,Illinois,8.199409643,0.0,40.4
17887,Montgomery,Illinois,3.519391849,0.0,42.8
17908,Clay,Indiana,3.813155386,0.0,75.2
17924,Greene,Indiana,3.1326357999999996,0.0,61.1
17936,Knox,Indiana,5.465376837999999,0.0,74.5
17964,Steuben,Indiana,2.8906746830000003,0.0,110.7
18038,Finney,Kansas,2.7422052810000004,0.0,28.2
18052,Montgomery,Kansas,9.425366804,0.0,55.1
18062,Stafford,Kansas,24.06159769,0.0,5.6
18063,Stevens,Kansas,18.23154057,0.0,7.9
18071,Boyd,Kentucky,8.56201036,0.0,309.9
18098,Lewis,Kentucky,7.532956685,0.0,28.7
18118,Taylor,Kentucky,7.761263533999999,0.0,92.0
18162,Red River,Louisiana,11.84553423,0.0,23.4
18164,Sabine,Louisiana,4.186903366,0.0,28.0
18192,Somerset,Maine,1.9808256080000002,0.0,13.3
18238,Cheboygan,Michigan,3.956322203,0.0,36.6
18300,Cottonwood,Minnesota,8.931761343,0.0,18.3
18303,Douglas,Minnesota,2.621850502,0.0,56.5
18308,Isanti,Minnesota,2.463296877,0.0,86.8
18319,Otter Tail,Minnesota,1.7022435569999999,0.0,29.1
18341,Carroll,Mississippi,10.0532824,0.0,16.9
18344,Claiborne,Mississippi,11.12594571,0.0,19.7
18402,Warren,Mississippi,2.203565369,0.0,82.9
18463,Deer Lodge,Montana,10.94091904,0.0,12.6
18497,Scotts Bluff,Nebraska,2.807569207,0.0,50.0
18576,Lewis,New York,7.605719501,0.0,21.3
18611,Alleghany,North Carolina,8.979078747,0.0,47.5
18620,Caswell,North Carolina,4.423995753,0.0,55.8
18625,Columbus,North Carolina,1.80154212,0.0,62.0
18628,Currituck,North Carolina,3.6019162189999996,0.0,89.9
18640,Halifax,North Carolina,3.99920016,0.0,75.5
18659,Pamlico,North Carolina,7.85792865,0.0,39.1
18676,Washington,North Carolina,8.635578584,0.0,38.0
18680,Yadkin,North Carolina,2.654843762,0.0,114.7
18777,Garfield,Oklahoma,3.275681342,0.0,57.2
18800,Rogers,Oklahoma,1.081560475,0.0,128.6
18801,Seminole,Oklahoma,4.122351388999999,0.0,40.3
18804,Texas,Oklahoma,5.004253616000001,0.0,10.1
18869,Mifflin,Pennsylvania,4.334821622,0.0,113.6
18884,Venango,Pennsylvania,1.9736322730000002,0.0,81.5
18941,Clark,South Dakota,26.76659529,0.0,3.9
18942,Clay,South Dakota,14.21464108,0.0,33.6
18946,Fall River,South Dakota,14.89646954,0.0,4.1
18958,Roberts,South Dakota,9.620935155,0.0,9.2
18960,Turner,South Dakota,11.92748092,0.0,13.5
18977,Coffee,Tennessee,1.769285209,0.0,123.1
18993,Haywood,Tennessee,11.55802127,0.0,35.2
18994,Henry,Tennessee,3.091667955,0.0,57.5
19003,McNairy,Tennessee,3.8919592119999997,0.0,46.3
19012,Obion,Tennessee,3.32568426,0.0,58.4
19059,Dawson,Texas,7.856693902999999,0.0,15.4
19064,Ector,Texas,1.804804389,0.0,152.8
19072,Franklin,Texas,9.324009324,0.0,37.3
19084,Henderson,Texas,1.208649093,0.0,89.9
19096,Kleberg,Texas,3.259452412,0.0,36.4
19121,Polk,Texas,1.9473059019999999,0.0,43.0
19127,San Jacinto,Texas,3.465123532,0.0,46.3
19132,Swisher,Texas,13.51899419,0.0,8.8
19144,Waller,Texas,5.430257394,0.0,84.1
19182,Alleghany,Virginia,6.729475101,0.0,36.5
19199,Greensville,Virginia,8.821453776,0.0,41.5
19232,Tazewell,Virginia,2.463357556,0.0,86.9
19235,Wythe,Virginia,3.486264119,0.0,63.3
19249,Manassas Park city,Virginia,5.72147843,0.0,5632.6
19260,Winchester city,Virginia,3.56150723,0.0,2838.0
19296,Cabell,West Virginia,1.087606721,0.0,342.8
19309,Morgan,West Virginia,5.591590247999999,0.0,76.6
19317,Wetzel,West Virginia,6.637902423,0.0,46.3
19318,Wirt,West Virginia,17.17917884,0.0,24.6
19380,Bibb,Alabama,8.930963651,0.0,36.8
19401,Fayette,Alabama,6.134216661,0.0,27.5
19404,Hale,Alabama,6.825472663999999,0.0,24.5
19429,Sumter,Alabama,8.046994448,0.0,15.2
19448,Greenlee,Arizona,10.52853232,0.0,4.6
19490,Newton,Arkansas,12.89823294,0.0,10.1
19498,St. Francis,Arkansas,4.00096023,0.0,44.5
19510,Alpine,California,88.57395926,0.0,1.6
19561,Archuleta,Colorado,7.12809181,0.0,8.9
19595,Phillips,Colorado,23.44665885,0.0,6.5
19639,Holmes,Florida,5.097619412,0.0,41.6
19671,Appling,Georgia,10.87784184,0.0,36.0
19675,Banks,Georgia,5.199126547,0.0,79.3
19679,Berrien,Georgia,5.155436408,0.0,42.7
19681,Bleckley,Georgia,7.768197001,0.0,60.5
19698,Clay,Georgia,35.2858151,0.0,16.3
19705,Cook,Georgia,5.790387956,0.0,75.8
19708,Dade,Georgia,6.205013651,0.0,95.6
19713,Dooly,Georgia,22.40477969,0.0,38.1
19724,Gilmer,Georgia,3.187860627,0.0,66.3
19740,Jefferson,Georgia,6.509569067,0.0,32.2
19742,Johnson,Georgia,10.37021674,0.0,32.9
19753,McIntosh,Georgia,6.955070246,0.0,33.8
19775,Schley,Georgia,19.02225604,0.0,30.0
19780,Talbot,Georgia,16.14205004,0.0,17.5
19793,Warren,Georgia,38.06623525,0.0,20.5
19808,Bonner,Idaho,2.186318022,0.0,23.6
19813,Elmore,Idaho,3.634909672,0.0,8.8
19818,Jerome,Idaho,4.096346059,0.0,37.5
19822,Minidoka,Idaho,4.753077618,0.0,26.5
19835,Clark,Illinois,6.476264491,0.0,32.6
19838,Crawford,Illinois,5.357047196,0.0,44.7
19861,Marion,Illinois,5.3756215560000005,0.0,68.9
19868,Randolph,Illinois,6.292870177999999,0.0,58.2
